상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
20660503,전주김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114057000,필동,1114013800,필동2가,1.11401E+18,1,대지,32,1,서울특별시 중구 필동2가 32-1,1.11403E+11,서울특별시 중구 퇴계로,218,3,1.11401E+24,,서울특별시 중구 퇴계로 218-3,100272,4624,,1,,126.9963411,37.56142867
19986445,테마라면,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114068000,중림동,1114017100,중림동,1.11402E+18,1,대지,500,,서울특별시 중구 중림동 500,1.11403E+11,서울특별시 중구 서소문로,38,,1.11402E+24,대우디오센터,서울특별시 중구 서소문로 38,100953,4505,,1,113,126.9662021,37.56039371
23295731,피자나라치킨공주,장충점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1.11401E+18,1,대지,174,3,서울특별시 중구 장충동2가 174-3,1.11403E+11,서울특별시 중구 동호로,301,,1.11401E+24,명동빌딩,서울특별시 중구 동호로 301,100855,4618,,1,,127.002422,37.56122792
19974155,산촌잔치국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,34,65,서울특별시 중구 남창동 34-65,1.11404E+11,서울특별시 중구 남대문시장길,16,4,1.11401E+24,,서울특별시 중구 남대문시장길 16-4,100804,4528,,1,65,126.9768371,37.55990068
19976788,피자헛약수점,약수점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,369,7,서울특별시 중구 신당동 369-7,1.11403E+11,서울특별시 중구 동호로,189,,1.11402E+24,톰캣프라자,서울특별시 중구 동호로 189,100452,4598,,1,,127.0102038,37.55480589
19981406,경회루,,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,I56191,제과점업,11,서울특별시,11140,중구,1114052000,소공동,1114011100,소공동,1.11405E+18,1,대지,27,3,서울특별시 중구 소공동 27-3,1.11404E+11,서울특별시 중구 남대문로7길,11,6,1.11401E+24,,서울특별시 중구 남대문로7길 11-6,100070,4532,,,,126.9810417,37.56365835
20329105,무시칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1.11401E+18,1,대지,12,8,서울특별시 중구 충무로2가 12-8,1.11404E+11,서울특별시 중구 명동8가길,51,,1.11401E+24,,서울특별시 중구 명동8가길 51,100860,4537,,1,,126.9879467,37.56196071
19985087,좋은세상,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114066500,동화동,1114016200,신당동,1.11402E+18,1,대지,52,11,서울특별시 중구 신당동 52-11,1.11404E+11,서울특별시 중구 퇴계로88길,63,,1.11402E+24,,서울특별시 중구 퇴계로88길 63,100456,4584,,1,,127.0193632,37.56318996
23481919,명품임실피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,200,5,서울특별시 중구 신당동 200-5,1.11404E+11,서울특별시 중구 을지로45길,62,,1.11402E+24,누죤빌딩,서울특별시 중구 을지로45길 62,100822,4566,,,260,127.0129864,37.56693922
20591893,레드망고,,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114011700,남대문로4가,1.11401E+18,1,대지,20,60,서울특별시 중구 남대문로4가 20-60,1.11404E+11,서울특별시 중구 남대문시장길,7,,1.11401E+24,,서울특별시 중구 남대문시장길 7,100094,4528,,2,,126.9764042,37.56010417
22358487,신당동종점떡볶이,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,292,126,서울특별시 중구 신당동 292-126,1.11403E+11,서울특별시 중구 다산로,217,1,1.11402E+24,,서울특별시 중구 다산로 217-1,100450,4611,,1,,127.0149106,37.5626483
20509780,약수낙원떡집,,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,I56191,제과점업,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,353,97,서울특별시 중구 신당동 353-97,1.11404E+11,서울특별시 중구 동호로11길,53,,1.11402E+24,주언빌딩,서울특별시 중구 동호로11길 53,100450,4599,,1,,127.0086892,37.55294604
20036325,옆구리터질뻔한김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,1,대지,184,,서울특별시 중구 회현동1가 184,1.11404E+11,서울특별시 중구 퇴계로8길,10,,1.11401E+24,,서울특별시 중구 퇴계로8길 10,100874,4634,,1,,126.9798275,37.55889937
25532154,수피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,844,,서울특별시 중구 신당동 844,1.11403E+11,서울특별시 중구 다산로,32,,1.11402E+24,남산타운아파트,서울특별시 중구 다산로 32,100754,4595,,1,104,127.0056418,37.54720778
20468577,피자토비,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114064500,청구동,1114016200,신당동,1.11402E+18,1,대지,843,,서울특별시 중구 신당동 843,1.11404E+11,서울특별시 중구 청구로1길,23,,1.11402E+24,삼성아파트,서울특별시 중구 청구로1길 23,100763,4588,2,,102,127.0184283,37.55852379
20830389,동대문김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,197,17,서울특별시 중구 신당동 197-17,1.11404E+11,서울특별시 중구 퇴계로73길,54,43,1.11402E+24,,서울특별시 중구 퇴계로73길 54-43,100822,4569,,1,,127.0144101,37.56713133
23415518,밀빛초계국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114013500,예관동,1.11401E+18,1,대지,70,2,서울특별시 중구 예관동 70-2,1.11403E+11,서울특별시 중구 창경궁로,20,,1.11401E+24,,서울특별시 중구 창경궁로 20,100290,4559,J,2,,126.9986477,37.56415139
20466579,스낵코너,,Q,음식,Q04,분식,Q04A05,스낵,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1.11401E+18,1,대지,120,3,서울특별시 중구 충무로4가 120-3,1.11403E+11,서울특별시 중구 퇴계로,217,,1.11401E+24,"진양상가,진양아파트",서울특별시 중구 퇴계로 217,100713,4558,,4,8,126.9959203,37.56242525
20478492,한영지하분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,30,,서울특별시 중구 남창동 30,1.11404E+11,서울특별시 중구 남대문시장길,45,3,1.11401E+24,,서울특별시 중구 남대문시장길 45-3,100804,4529,,,,126.9783564,37.56053555
20299754,버거킹충무로역점,충무로역점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114057000,필동,1114013200,충무로4가,1.11401E+18,1,대지,125,11,서울특별시 중구 충무로4가 125-11,1.11403E+11,서울특별시 중구 퇴계로,216,,1.11401E+24,행복예식장,서울특별시 중구 퇴계로 216,100863,4625,,1,,126.9957992,37.56132495
23265666,고릴라김밥,명동직영점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1.11401E+18,1,대지,12,6,서울특별시 중구 충무로2가 12-6,1.11404E+11,서울특별시 중구 명동8가길,55,,1.11401E+24,,서울특별시 중구 명동8가길 55,100860,4537,,1,,126.9881617,37.56196255
20674364,우리은행소비조합신라명과,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,1,대지,203,,서울특별시 중구 회현동1가 203,1.11403E+11,서울특별시 중구 소공로,51,,1.11401E+24,우리은행본점,서울특별시 중구 소공로 51,100792,4632,,,1,126.9817331,37.55942941
19975296,다흰왕만두찐빵,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,46,13,서울특별시 중구 남창동 46-13,1.11404E+11,서울특별시 중구 남대문시장8길,26,,1.11401E+24,,서울특별시 중구 남대문시장8길 26,100804,4529,,2,1,126.9784535,37.55922988
23363518,코트도르,명동점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11406E+18,1,대지,195,3,서울특별시 중구 을지로2가 195-3,1.11404E+11,서울특별시 중구 명동9길,23,,1.11401E+24,한양빌딩,서울특별시 중구 명동9길 23,100845,4534,,12,,126.9844773,37.56488634
19982618,지리산버섯샤브샤브칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114014500,광희동1가,1.11401E+18,1,대지,20,8,서울특별시 중구 광희동1가 20-8,1.11404E+11,서울특별시 중구 을지로38길,25,,1.11401E+24,,서울특별시 중구 을지로38길 25,100411,4561,,2,1,127.0034744,37.56549874
19975620,7냥하우스,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114057000,필동,1114015800,충무로3가,1.11402E+18,1,대지,59,4,서울특별시 중구 충무로3가 59-4,1.11404E+11,서울특별시 중구 퇴계로27길,25,,1.11402E+24,,서울특별시 중구 퇴계로27길 25,100013,4554,,,,126.9912578,37.56235847
23185202,BOX,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1.11401E+18,1,대지,18,2,서울특별시 중구 남대문로5가 18-2,1.11404E+11,서울특별시 중구 세종대로2가길,23,,1.11401E+24,,서울특별시 중구 세종대로2가길 23,100800,4527,,1,,126.9748688,37.55816261
20469641,태평당,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114052000,소공동,1114011700,남대문로4가,1.11401E+18,1,대지,45,,서울특별시 중구 남대문로4가 45,1.11402E+11,서울특별시 중구 세종대로,39,,1.11401E+24,대한서울상공회의소,서울특별시 중구 세종대로 39,100743,4513,,,,126.9737587,37.56070292
23349017,죠스떡볶이,롯데마트서울역점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012000,봉래동2가,1.11401E+18,1,대지,122,,서울특별시 중구 봉래동2가 122,1.11403E+11,서울특별시 중구 청파로,426,,1.11401E+24,서울역철도청,서울특별시 중구 청파로 426,100162,4509,,2,,126.9694912,37.55744002
20107273,굿모닝핫도그,,Q,음식,Q07,패스트푸드,Q07A03,핫도그,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11401E+18,1,대지,18,21,서울특별시 중구 을지로6가 18-21,1.11403E+11,서울특별시 중구 장충단로,247,,1.11401E+24,굿모닝시티쇼핑몰,서울특별시 중구 장충단로 247,100729,4564,,9,,127.0073398,37.56679277
19985478,한스피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,121,60,서울특별시 중구 신당동 121-60,1.11404E+11,서울특별시 중구 다산로42길,37,,1.11402E+24,,서울특별시 중구 다산로42길 37,100819,4577,,1,,127.0183157,37.56452381
20080048,대박칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011900,봉래동1가,1.11401E+18,1,대지,132,10,서울특별시 중구 봉래동1가 132-10,1.11403E+11,서울특별시 중구 통일로,22,11,1.11401E+24,,서울특별시 중구 통일로 22-11,100161,4512,,1,,126.9725381,37.5580973
19983665,비앤비김밥천국,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,168,7,서울특별시 중구 남창동 168-7,1.11403E+11,서울특별시 중구 퇴계로,42,1,1.11401E+24,대한빌딩,서울특별시 중구 퇴계로 42-1,100806,4634,,,,126.9775807,37.55766352
20844159,버거킹,무교점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010100,무교동,1.11401E+18,1,대지,33,1,서울특별시 중구 무교동 33-1,1.11403E+11,서울특별시 중구 무교로,17,,1.11401E+24,무교빌딩,서울특별시 중구 무교로 17,100170,4520,,3,,126.9790324,37.56739833
20671973,국일분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,217,92,서울특별시 중구 신당동 217-92,1.11403E+11,서울특별시 중구 청계천로,318,,1.11402E+24,동평화의류상가,서울특별시 중구 청계천로 318,100887,4568,,,42,127.0137582,37.56935146
19976133,베떼엠,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,52,5,서울특별시 중구 충무로1가 52-5,1.11403E+11,서울특별시 중구 소공로,63,,1.11401E+24,신세계백화점건물,서울특별시 중구 소공로 63,100747,4530,,1,,126.9809659,37.56090951
19986038,원일분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,60,13,서울특별시 중구 남창동 60-13,1.11404E+11,서울특별시 중구 남대문시장4길,38,1,1.11401E+24,,서울특별시 중구 남대문시장4길 38-1,100804,4528,,,14,126.9771288,37.55843451
20408389,충무로김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114057000,필동,1114015800,충무로3가,1.11402E+18,1,대지,58,2,서울특별시 중구 충무로3가 58-2,1.11404E+11,서울특별시 중구 퇴계로27길,35,,1.11402E+24,,서울특별시 중구 퇴계로27길 35,100013,4554,,,,126.9912073,37.56274549
23271392,코리아국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114057000,필동,1114015800,충무로3가,1.11402E+18,1,대지,57,3,서울특별시 중구 충무로3가 57-3,1.11404E+11,서울특별시 중구 퇴계로31길,29,,1.11402E+24,양지빌딩,서울특별시 중구 퇴계로31길 29,100013,4554,,1,,126.9920934,37.56250077
25244420,동방미락,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114011400,태평로2가,1.11401E+18,1,대지,341,2,서울특별시 중구 태평로2가 341-2,1.11402E+11,서울특별시 중구 세종대로,81,1,1.11401E+24,,서울특별시 중구 세종대로 81-1,100865,4514,,,,126.9764241,37.56360939
20582441,빨간떡볶이,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,416,,서울특별시 중구 신당동 416,1.11403E+11,서울특별시 중구 동호로,228,1,1.11402E+24,,서울특별시 중구 동호로 228-1,100450,4607,,1,,127.0084733,37.55813425
19976126,명동김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1.11406E+18,1,대지,65,9,서울특별시 중구 충무로2가 65-9,1.11403E+11,서울특별시 중구 퇴계로,123,,1.11401E+24,하이헤리엇,서울특별시 중구 퇴계로 123,100861,4536,,,,126.9853416,37.56125355
23235362,모스버거명동중앙점,명동중앙점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,199,8,서울특별시 중구 을지로2가 199-8,1.11404E+11,서울특별시 중구 명동9길,37,,1.11401E+24,,서울특별시 중구 명동9길 37,100845,4534,,1,,126.9840858,37.56537854
20327899,미림마트,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114015500,을지로3가,1.11402E+18,1,대지,154,1,서울특별시 중구 을지로3가 154-1,1.11404E+11,서울특별시 중구 을지로15길,5,,1.11402E+24,,서울특별시 중구 을지로15길 5,100847,4544,,1,,126.9932694,37.56679976
23376609,가미엔,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,52,5,서울특별시 중구 충무로1가 52-5,1.11403E+11,서울특별시 중구 소공로,63,,1.11401E+24,신세계백화점건물,서울특별시 중구 소공로 63,100747,4530,,1,,126.9809659,37.56090951
19979101,맥도날드,명동점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11401E+18,1,대지,48,2,서울특별시 중구 명동1가 48-2,1.11404E+11,서울특별시 중구 명동7길,8,,1.11401E+24,,서울특별시 중구 명동7길 8,100021,4534,,1,,126.9845324,37.56416598
23328865,어메이징그레이스,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,236,291,서울특별시 중구 신당동 236-291,1.11403E+11,서울특별시 중구 청구로,140,,1.11402E+24,,서울특별시 중구 청구로 140,100888,4613,,1,,127.010341,37.56411483
23564823,몽슈슈,본점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,52,5,서울특별시 중구 충무로1가 52-5,1.11403E+11,서울특별시 중구 소공로,63,,1.11401E+24,신세계백화점건물,서울특별시 중구 소공로 63,100747,4530,,1,,126.9809659,37.56090951
19974438,숭례분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,34,106,서울특별시 중구 남창동 34-106,1.11404E+11,서울특별시 중구 남대문시장2길,5,,1.11401E+24,,서울특별시 중구 남대문시장2길 5,100804,4528,,1,,126.9766239,37.55976367
20591908,프랑시앙바게트.,신당점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,372,65,서울특별시 중구 신당동 372-65,1.11404E+11,서울특별시 중구 다산로8길,46,,1.11402E+24,,서울특별시 중구 다산로8길 46,100450,4596,,1,1,127.0119443,37.55241467
20009221,어머니칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114011400,태평로2가,1.11401E+18,1,대지,43,,서울특별시 중구 태평로2가 43,1.11402E+11,서울특별시 중구 세종대로,92,,1.11401E+24,한화금융센터태평로,서울특별시 중구 세종대로 92,100733,4525,,1,,126.977559,37.56422292
20668230,어해원,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114052000,소공동,1114011100,소공동,1.11401E+18,1,대지,1,,서울특별시 중구 소공동 1,1.11403E+11,서울특별시 중구 을지로,30,,1.11401E+24,롯데백화점본점,서울특별시 중구 을지로 30,100721,4533,,1,,126.9817177,37.5647184
20675089,몬테피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,308,18,서울특별시 중구 신당동 308-18,1.11403E+11,서울특별시 중구 청구로,83,26,1.11402E+24,,서울특별시 중구 청구로 83-26,100450,4608,,1,,127.0131,37.56003817
23388698,친구분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,394,3,서울특별시 중구 신당동 394-3,1.11404E+11,서울특별시 중구 장충단로8길,64,,1.11402E+24,,서울특별시 중구 장충단로8길 64,100450,4609,,1,,127.0099178,37.56187669
25224534,우베이커리,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,52,1,서울특별시 중구 남창동 52-1,1.11404E+11,서울특별시 중구 남대문시장4길,32,,1.11401E+24,남대문코코클럽,서울특별시 중구 남대문시장4길 32,100804,4528,,7,702,126.9770226,37.55874895
20662843,광주집,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,52,1,서울특별시 중구 남창동 52-1,1.11404E+11,서울특별시 중구 남대문시장4길,32,,1.11401E+24,남대문코코클럽,서울특별시 중구 남대문시장4길 32,100804,4528,,2,9,126.9770226,37.55874895
20329744,궁과전,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114052000,소공동,1114011400,태평로2가,1.11401E+18,1,대지,150,,서울특별시 중구 태평로2가 150,1.11402E+11,서울특별시 중구 세종대로,55,,1.11401E+24,삼성생명빌딩,서울특별시 중구 세종대로 55,100716,4513,,,,126.9749573,37.56161437
20678135,이모네,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1.11401E+18,1,대지,24,,서울특별시 중구 충무로4가 24,1.11404E+11,서울특별시 중구 마른내로6길,38,,1.11401E+24,,서울특별시 중구 마른내로6길 38,100863,4556,,1,,126.9951149,37.56255355
20324284,우리분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11406E+18,1,대지,17,18,서울특별시 중구 을지로6가 17-18,1.11403E+11,서울특별시 중구 청계천로,260,14,1.11401E+24,통일종합의류상가,서울특별시 중구 청계천로 260-14,100850,4563,,2,,127.0063043,37.56890151
19983786,가메골옛날손왕만두,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,60,2,서울특별시 중구 남창동 60-2,1.11404E+11,서울특별시 중구 남대문시장4길,42,,1.11401E+24,,서울특별시 중구 남대문시장4길 42,100804,4528,60,2,14,126.9771072,37.55835323
23269974,7번가피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,217,109,서울특별시 중구 신당동 217-109,1.11404E+11,서울특별시 중구 마장로1길,28,9,1.11402E+24,,서울특별시 중구 마장로1길 28-9,100887,4568,,2,,127.012774,37.56930719
23489727,따봉토스트,,Q,음식,Q07,패스트푸드,Q07A10,토스트전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114057000,필동,1114015800,충무로3가,1.11402E+18,1,대지,56,14,서울특별시 중구 충무로3가 56-14,1.11404E+11,서울특별시 중구 수표로6길,18,,1.11402E+24,충삼빌딩,서울특별시 중구 수표로6길 18,100013,4554,,,,126.9913768,37.56276496
19980493,동양분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114057000,필동,1114015800,충무로3가,1.11402E+18,1,대지,60,1,서울특별시 중구 충무로3가 60-1,1.11403E+11,서울특별시 중구 퇴계로,173,,1.11402E+24,남산스퀘어,서울특별시 중구 퇴계로 173,100705,4554,,,,126.9910387,37.56181597
20468636,한솥도시락,한국은행옆점,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114011600,남대문로3가,1.11401E+18,1,대지,94,,서울특별시 중구 남대문로3가 94,1.11403E+11,서울특별시 중구 남대문로,25,1,1.11401E+24,,서울특별시 중구 남대문로 25-1,100093,4526,,,,126.9784811,37.56134757
19974093,엄마손칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114013400,인현동2가,1.11401E+18,1,대지,189,9,서울특별시 중구 인현동2가 189-9,1.11404E+11,서울특별시 중구 마른내로6길,25,,1.11401E+24,,서울특별시 중구 마른내로6길 25,100282,4556,,1,,126.9952448,37.56299617
19984139,이삭토스트,신당성동여실점,Q,음식,Q07,패스트푸드,Q07A10,토스트전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,250,32,서울특별시 중구 신당동 250-32,1.11403E+11,서울특별시 중구 퇴계로,377,,1.11402E+24,,서울특별시 중구 퇴계로 377,100889,4566,,1,,127.0134615,37.56524022
19985080,이모분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114015900,초동,1.11402E+18,1,대지,19,1,서울특별시 중구 초동 19-1,1.11403E+11,서울특별시 중구 충무로,43,2,1.11402E+24,,서울특별시 중구 충무로 43-2,100300,4550,,1,,126.9925679,37.56509081
